time,energy,delta_L2,max_u,mean_u
0.789,2334.4562658643117,0.007952396889234244,0.5296772863680927,0.4340906544420329
0.79,2335.1070324135726,0.007877451112087626,0.5297068021776614,0.43415391010038246
0.791,2335.7521411074886,0.007803220339914464,0.5297360477601437,0.43421659685384906
0.792,2336.3916357720454,0.007729697601920508,0.5297650254651407,0.43427871950726066
0.793,2337.0255599931256,0.0076568759858877955,0.5297937376238516,0.43434028283031884
0.794,2337.653957115759,0.007584748638653918,0.5298221865491848,0.43440129155774215
0.795,2338.276870243454,0.0075133087665280865,0.5298503745358671,0.4344617503894092
0.796,2338.8943422375514,0.007442549635635045,0.5298783038605548,0.4345216639905061
0.797,2339.50641571665,0.007372464572199001,0.529905976781943,0.4345810369916756
0.798,2340.1131330561057,0.0073030469627707005,0.5299333955408757,0.4346398739891704
0.799,2340.714536387552,0.007234290254395226,0.5299605623604563,0.43469817954500767
0.8,2341.310667598497,0.007166187954730256,0.5299874794461562,0.43475595818712637
0.801,2341.9015683319653,0.0070987336321122274,0.5300141489859251,0.4348132144095462
0.802,2342.487279986188,0.007031920915577612,0.5300405731503006,0.43486995267253037
0.803,2343.067843714335,0.0069657434948396865,0.5300667540925165,0.4349261774027477
0.804,2343.643300424315,0.006900195120222513,0.5300926939486127,0.434981892993438
0.805,2344.2136907785966,0.0068352696025591785,0.5301183948375441,0.43503710380458066
0.806,2344.7790551940884,0.006770960813050614,0.5301438588612889,0.4350918141630606
0.807,2345.3394338420594,0.00670726268309098,0.5301690881049576,0.4351460283628409
0.808,2345.894866648101,0.006644169204063238,0.5301940846369005,0.4351997506651316
0.809,2346.4453932921406,0.006581674427103567,0.530218850508817,0.4352529852985647
0.81,2346.991053208456,0.0065197724628360265,0.5302433877558624,0.43530573645936604
0.811,2347.531885585793,0.006458457481085059,0.5302676983967558,0.4353580083115313
0.812,2348.06792936747,0.006397723710562451,0.5302917844338877,0.435409804987002
0.8130000000000001,2348.5992232515255,0.006337565438531965,0.5303156478534269,0.4354611305858406
0.8140000000000001,2349.1258056909205,0.006277977010452164,0.5303392906254274,0.4355119891764107
